Respondent_ID,Age_Group,City_Tier,Occupation,Monthly_Reading_Hours,Primary_Format,Reading_Motivation,Attention_Span,Aesthetic_Importance,Influence_Source,Design_Language,Comp_Tea_Coffee,Comp_Scented_Candle,Comp_Music,Comp_Snacks,Annotation_Style,Inv_Kindle,Inv_Reading_Light,Inv_Bookmarks,Inv_Scented_Candles,Inv_Planner,Favorite_Genre,Gifting_Frequency,Monthly_Lifestyle_Spend,Price_Threshold_Cheap,Price_Threshold_Expensive,Coffee_Benchmark,Customization_Premium,Eco_Importance,Material_Preference,AI_Trust,Subscription_Interest,Final_Intent
RESP_1372,25-34,Tier 1,Corporate,11,Hybrid,Social Status,30-60m,5,Social Media/Influencers,Traditional Indian/Ikat,0,1,1,0,Digital Notes,1,1,0,1,1,Romance,1-3,8862,870,3234,Yes,Yes,3,Genuine Leather,No,One-time Purchase,Yes
RESP_1373,18-24,Tier 3,Creative/Freelancer,9,Physical Books,Digital Detox,30-60m,1,Bestseller Lists,Minimalist/Modern,0,0,1,1,Digital Notes,0,1,1,0,1,Self-Help,0,103343,576,2188,No,No,1,Recycled Wood,Yes,One-time Purchase,No
RESP_1374,25-34,Tier 1,Corporate,14,Physical Books,Social Status,30-60m,5,Bestseller Lists,Dark Academia/Vintage,1,1,0,1,Dog-ear,0,1,1,1,1,Self-Help,1-3,6176,525,2758,Yes,Yes,4,Genuine Leather,Yes,Monthly Surprise Box,Yes
RESP_1375,18-24,Tier 1,Student,12,Hybrid,Digital Detox,15-30m,1,Social Media/Influencers,Minimalist/Modern,1,0,0,1,Digital Notes,1,0,1,0,1,Self-Help,1-3,118298,992,3492,Yes,No,3,Handloom Fabric,Yes,Monthly Surprise Box,No
RESP_1376,18-24,Tier 3,Corporate,11,Hybrid,Social Status,30-60m,4,Peer Recommendations,Traditional Indian/Ikat,0,1,0,1,None,1,0,1,1,1,Self-Help,1-3,2161,377,1560,No,Yes,3,Metallic,Yes,Monthly Surprise Box,Maybe
RESP_1377,18-24,Tier 3,Corporate,12,Audiobooks,Learn/Grow,15-30m,3,Social Media/Influencers,Minimalist/Modern,0,0,1,1,Dog-ear,0,0,0,0,1,Romance,4-6,919,268,1667,No,No,3,Metallic,No,One-time Purchase,Maybe
RESP_1378,25-34,Tier 3,Corporate,11,E-books/Kindle,Learn/Grow,30-60m,1,Bestseller Lists,Minimalist/Modern,1,0,0,0,None,1,0,0,0,1,Mythology/History,1-3,8862,660,2634,Yes,No,2,Handloom Fabric,No,Monthly Surprise Box,No
RESP_1379,25-34,Tier 2,Student,11,E-books/Kindle,Escape/Relax,<15m,2,Bestseller Lists,Minimalist/Modern,0,0,0,0,None,1,0,0,0,1,Mythology/History,1-3,2765,560,2719,No,Yes,3,Handloom Fabric,No,One-time Purchase,No
RESP_1380,35+,Tier 2,Student,4,Physical Books,Digital Detox,15-30m,2,Peer Recommendations,Minimalist/Modern,1,0,1,0,None,0,0,1,0,1,Sci-Fi,4-6,4988,641,3063,No,No,5,Recycled Wood,Yes,Monthly Surprise Box,No
RESP_1381,18-24,Tier 2,Corporate,10,E-books/Kindle,Learn/Grow,30-60m,3,Social Media/Influencers,Minimalist/Modern,0,0,1,0,Digital Notes,1,1,0,0,1,Thriller/Mystery,4-6,3057,522,2016,No,No,4,Genuine Leather,No,Monthly Surprise Box,No
RESP_1382,18-24,Tier 3,Corporate,8,Physical Books,Digital Detox,1hr+,4,Peer Recommendations,Traditional Indian/Ikat,1,1,0,1,Digital Notes,0,0,1,1,1,Sci-Fi,1-3,2478,421,1729,No,Yes,1,Genuine Leather,No,One-time Purchase,Maybe
RESP_1383,18-24,Tier 2,Other,8,Hybrid,Escape/Relax,30-60m,2,Social Media/Influencers,Minimalist/Modern,1,0,1,1,Dog-ear,1,0,0,0,1,Self-Help,1-3,5603,647,2903,Yes,Yes,2,Metallic,No,Monthly Surprise Box,Maybe
RESP_1384,25-34,Tier 3,Creative/Freelancer,12,Audiobooks,Learn/Grow,30-60m,3,Peer Recommendations,Minimalist/Modern,0,1,0,0,Sticky Tabs,0,1,1,1,0,Romance,1-3,126794,410,1561,No,No,4,Genuine Leather,No,Monthly Surprise Box,No
RESP_1385,18-24,Tier 1,Corporate,12,Physical Books,Learn/Grow,15-30m,5,Bestseller Lists,Dark Academia/Vintage,1,1,0,1,Dog-ear,1,0,1,1,1,Romance,0,4696,517,2741,No,Yes,2,Recycled Wood,No,One-time Purchase,Yes
RESP_1386,18-24,Tier 2,Other,9,E-books/Kindle,Social Status,30-60m,3,Social Media/Influencers,Minimalist/Modern,1,0,0,0,Digital Notes,1,0,1,0,1,Thriller/Mystery,1-3,3792,536,2205,No,Yes,1,Metallic,Yes,Monthly Surprise Box,Maybe
RESP_1387,35+,Tier 3,Other,9,Physical Books,Social Status,15-30m,3,Social Media/Influencers,Minimalist/Modern,1,0,0,0,None,1,0,0,1,1,Thriller/Mystery,0,3012,463,1776,No,Yes,5,Handloom Fabric,No,One-time Purchase,Maybe
RESP_1388,18-24,Tier 1,Student,10,Hybrid,Learn/Grow,15-30m,5,Social Media/Influencers,Traditional Indian/Ikat,1,1,1,1,Sticky Tabs,1,0,0,1,0,Sci-Fi,1-3,5682,681,2525,Yes,Yes,4,Recycled Wood,Yes,Monthly Surprise Box,Yes
RESP_1389,18-24,Tier 1,Corporate,9,Physical Books,Learn/Grow,15-30m,4,Peer Recommendations,Dark Academia/Vintage,0,1,1,1,Digital Notes,0,1,1,1,1,Sci-Fi,1-3,7347,730,2440,Yes,Yes,2,Genuine Leather,No,Monthly Surprise Box,Maybe
RESP_1390,35+,Tier 1,Creative/Freelancer,6,Physical Books,Escape/Relax,15-30m,4,Bestseller Lists,Traditional Indian/Ikat,1,0,0,1,Dog-ear,0,0,1,1,0,Mythology/History,1-3,23645,1513,5032,Yes,Yes,4,Recycled Wood,Yes,One-time Purchase,Maybe
RESP_1391,18-24,Tier 1,Creative/Freelancer,12,Hybrid,Digital Detox,15-30m,4,Peer Recommendations,Traditional Indian/Ikat,0,1,1,1,Sticky Tabs,1,0,0,1,0,Sci-Fi,1-3,7052,775,3432,Yes,Yes,4,Recycled Wood,No,Monthly Surprise Box,Yes
RESP_1392,18-24,Tier 1,Corporate,10,Hybrid,Digital Detox,15-30m,3,Bestseller Lists,Minimalist/Modern,1,0,0,1,None,0,0,0,1,1,Self-Help,7+,6676,758,2847,Yes,No,3,Recycled Wood,No,One-time Purchase,No
RESP_1393,25-34,Tier 2,Corporate,9,Hybrid,Escape/Relax,30-60m,4,Bestseller Lists,Dark Academia/Vintage,0,1,1,0,None,1,0,1,1,1,Mythology/History,0,3572,387,1727,No,Yes,2,Genuine Leather,No,Monthly Surprise Box,Yes
RESP_1394,18-24,Tier 3,Corporate,10,E-books/Kindle,Escape/Relax,15-30m,1,Social Media/Influencers,Minimalist/Modern,0,0,0,0,Sticky Tabs,0,0,1,1,1,Thriller/Mystery,0,1311,549,2701,No,No,3,Recycled Wood,No,One-time Purchase,No
RESP_1395,35+,Tier 3,Student,6,Physical Books,Escape/Relax,15-30m,2,Social Media/Influencers,Minimalist/Modern,0,0,1,0,Dog-ear,1,0,1,0,1,Sci-Fi,0,2647,427,1970,No,No,5,Handloom Fabric,No,One-time Purchase,No
RESP_1396,25-34,Tier 2,Corporate,9,E-books/Kindle,Learn/Grow,15-30m,1,Peer Recommendations,Minimalist/Modern,0,0,0,1,None,1,0,0,0,1,Self-Help,0,4014,458,1759,No,No,4,Genuine Leather,No,One-time Purchase,No
RESP_1397,18-24,Tier 3,Student,12,E-books/Kindle,Digital Detox,30-60m,2,Peer Recommendations,Minimalist/Modern,1,0,0,1,Digital Notes,1,1,0,0,0,Sci-Fi,1-3,3623,651,3082,No,No,1,Handloom Fabric,No,One-time Purchase,No
RESP_1398,25-34,Tier 1,Corporate,11,E-books/Kindle,Digital Detox,15-30m,4,Bestseller Lists,Dark Academia/Vintage,1,0,1,0,Sticky Tabs,1,0,0,0,1,Romance,1-3,6584,544,2807,Yes,Yes,4,Handloom Fabric,No,Monthly Surprise Box,Yes
RESP_1399,25-34,Tier 2,Other,19,Physical Books,Learn/Grow,15-30m,2,Social Media/Influencers,Minimalist/Modern,0,0,1,1,Dog-ear,0,0,1,1,1,Self-Help,1-3,3839,685,2373,No,No,3,Metallic,Yes,One-time Purchase,No
RESP_1400,25-34,Tier 2,Student,5,Physical Books,Digital Detox,30-60m,2,Bestseller Lists,Minimalist/Modern,0,0,1,1,Digital Notes,1,1,1,0,0,Sci-Fi,1-3,2064,365,1766,No,Yes,3,Metallic,Yes,Monthly Surprise Box,Maybe
RESP_1401,18-24,Tier 2,Student,13,Hybrid,Social Status,15-30m,5,Social Media/Influencers,Dark Academia/Vintage,1,1,0,1,Digital Notes,1,1,0,1,1,Mythology/History,4-6,4114,656,2364,No,Yes,5,Recycled Wood,No,Monthly Surprise Box,Maybe
RESP_1402,18-24,Tier 1,Corporate,9,E-books/Kindle,Social Status,<15m,3,Bestseller Lists,Minimalist/Modern,1,1,0,0,Dog-ear,1,0,0,1,1,Romance,0,5382,685,2559,Yes,No,5,Handloom Fabric,No,Monthly Surprise Box,No
RESP_1403,18-24,Tier 3,Corporate,9,Physical Books,Escape/Relax,15-30m,5,Bestseller Lists,Dark Academia/Vintage,0,1,1,0,Digital Notes,0,0,1,1,1,Thriller/Mystery,4-6,2516,559,2064,No,Yes,4,Handloom Fabric,Yes,One-time Purchase,Yes
RESP_1404,25-34,Tier 1,Corporate,100,Hybrid,Escape/Relax,15-30m,3,Peer Recommendations,Minimalist/Modern,1,1,0,0,Sticky Tabs,1,0,1,1,1,Thriller/Mystery,1-3,9089,911,2931,Yes,No,4,Genuine Leather,No,One-time Purchase,No
RESP_1405,25-34,Tier 1,Student,8,Hybrid,Digital Detox,<15m,1,Peer Recommendations,Minimalist/Modern,0,0,1,0,Dog-ear,1,0,1,0,1,Thriller/Mystery,0,11413,1009,3776,Yes,No,4,Recycled Wood,No,One-time Purchase,No
RESP_1406,18-24,Tier 3,Corporate,100,Audiobooks,Escape/Relax,30-60m,1,Social Media/Influencers,Minimalist/Modern,1,0,0,0,Sticky Tabs,0,1,0,0,1,Sci-Fi,1-3,2115,510,2552,No,No,5,Handloom Fabric,No,Monthly Surprise Box,No
RESP_1407,25-34,Tier 1,Corporate,13,Physical Books,Social Status,<15m,1,Social Media/Influencers,Minimalist/Modern,0,0,0,0,Digital Notes,0,0,0,0,1,Sci-Fi,7+,3751,619,2999,No,No,2,Metallic,No,One-time Purchase,No
RESP_1408,25-34,Tier 2,Student,6,Hybrid,Digital Detox,15-30m,3,Bestseller Lists,Minimalist/Modern,1,1,0,0,Dog-ear,1,0,0,1,0,Sci-Fi,0,6523,618,2846,Yes,No,4,Recycled Wood,No,Monthly Surprise Box,No
RESP_1409,18-24,Tier 3,Student,13,E-books/Kindle,Digital Detox,15-30m,1,Bestseller Lists,Minimalist/Modern,0,0,1,1,Dog-ear,1,0,1,0,1,Self-Help,1-3,3464,440,1938,No,No,5,Handloom Fabric,No,Monthly Surprise Box,No
RESP_1410,25-34,Tier 1,Creative/Freelancer,12,Physical Books,Social Status,<15m,1,Social Media/Influencers,Minimalist/Modern,1,0,0,0,Digital Notes,0,0,1,0,1,Mythology/History,0,8378,874,3045,Yes,No,2,Metallic,No,One-time Purchase,No
RESP_1411,18-24,Tier 1,Student,14,Physical Books,Learn/Grow,30-60m,5,Bestseller Lists,Dark Academia/Vintage,1,1,0,0,Dog-ear,0,0,1,1,1,Romance,1-3,5111,575,2708,Yes,Yes,2,Recycled Wood,No,Monthly Surprise Box,Yes
RESP_1412,18-24,Tier 3,Student,11,Physical Books,Escape/Relax,15-30m,1,Social Media/Influencers,Minimalist/Modern,1,0,1,1,None,0,0,0,0,1,Mythology/History,1-3,2200,569,2880,No,No,5,Handloom Fabric,Yes,One-time Purchase,No
RESP_1413,18-24,Tier 1,Student,9,Audiobooks,Escape/Relax,15-30m,4,Social Media/Influencers,Traditional Indian/Ikat,0,1,0,0,None,0,0,1,1,1,Thriller/Mystery,1-3,4608,674,3042,No,Yes,4,Recycled Wood,No,Monthly Surprise Box,Maybe
RESP_1414,35+,Tier 1,Creative/Freelancer,10,Audiobooks,Social Status,<15m,2,Social Media/Influencers,Minimalist/Modern,0,1,1,0,None,0,1,1,1,1,Self-Help,4-6,8669,737,3153,Yes,Yes,4,Handloom Fabric,No,One-time Purchase,No
RESP_1415,25-34,Tier 2,Student,9,E-books/Kindle,Digital Detox,30-60m,3,Social Media/Influencers,Minimalist/Modern,1,1,0,0,Sticky Tabs,0,0,0,1,1,Sci-Fi,0,13345,1124,4119,Yes,No,4,Handloom Fabric,No,Monthly Surprise Box,No
RESP_1416,25-34,Tier 2,Corporate,14,E-books/Kindle,Digital Detox,<15m,2,Social Media/Influencers,Minimalist/Modern,0,0,1,0,None,1,0,1,0,1,Mythology/History,1-3,3241,638,2488,No,No,1,Handloom Fabric,No,One-time Purchase,No
RESP_1417,18-24,Tier 2,Corporate,13,Hybrid,Digital Detox,30-60m,1,Social Media/Influencers,Minimalist/Modern,0,0,0,1,Sticky Tabs,1,0,0,1,1,Mythology/History,1-3,5249,550,2828,Yes,No,3,Metallic,No,One-time Purchase,No
RESP_1418,35+,Tier 1,Student,12,Hybrid,Learn/Grow,30-60m,3,Bestseller Lists,Minimalist/Modern,1,1,1,0,Dog-ear,1,0,0,1,1,Self-Help,1-3,8388,680,2685,Yes,Yes,2,Recycled Wood,No,One-time Purchase,Yes
RESP_1419,18-24,Tier 3,Student,8,Hybrid,Social Status,<15m,2,Social Media/Influencers,Minimalist/Modern,0,0,0,0,None,1,1,1,0,0,Romance,0,3433,385,1957,No,No,2,Genuine Leather,No,Monthly Surprise Box,No
RESP_1420,25-34,Tier 1,Student,9,Physical Books,Social Status,30-60m,3,Social Media/Influencers,Minimalist/Modern,1,1,1,0,Sticky Tabs,0,0,1,1,0,Romance,1-3,10341,1011,3236,Yes,No,3,Handloom Fabric,No,Monthly Surprise Box,No
RESP_1421,18-24,Tier 2,Student,6,E-books/Kindle,Escape/Relax,<15m,1,Social Media/Influencers,Minimalist/Modern,1,0,0,0,Digital Notes,1,1,0,0,0,Thriller/Mystery,1-3,8433,681,2569,Yes,No,1,Genuine Leather,No,Monthly Surprise Box,No
RESP_1422,18-24,Tier 1,Creative/Freelancer,11,Physical Books,Escape/Relax,<15m,1,Social Media/Influencers,Minimalist/Modern,1,0,1,0,None,0,0,1,0,0,Self-Help,4-6,4997,566,2251,No,No,3,Recycled Wood,No,One-time Purchase,No
RESP_1423,18-24,Tier 3,Corporate,5,Hybrid,Learn/Grow,15-30m,3,Social Media/Influencers,Minimalist/Modern,0,0,0,0,Digital Notes,0,1,0,0,1,Mythology/History,1-3,3378,640,2300,No,No,2,Handloom Fabric,No,Monthly Surprise Box,No
RESP_1424,18-24,Tier 1,Corporate,12,Hybrid,Social Status,1hr+,5,Peer Recommendations,Traditional Indian/Ikat,1,0,0,0,None,0,1,0,0,1,Mythology/History,1-3,9172,732,3163,Yes,Yes,2,Handloom Fabric,Yes,Monthly Surprise Box,Yes
RESP_1425,18-24,Tier 3,Creative/Freelancer,6,Audiobooks,Escape/Relax,15-30m,5,Social Media/Influencers,Traditional Indian/Ikat,1,1,0,1,Digital Notes,0,0,0,1,0,Thriller/Mystery,4-6,2902,365,1649,No,Yes,2,Genuine Leather,Yes,One-time Purchase,Maybe
RESP_1426,18-24,Tier 3,Student,6,Hybrid,Learn/Grow,15-30m,2,Bestseller Lists,Minimalist/Modern,1,0,1,1,Sticky Tabs,1,0,1,0,0,Mythology/History,1-3,4935,636,2963,No,No,1,Genuine Leather,Yes,One-time Purchase,No
RESP_1427,35+,Tier 1,Corporate,3,Hybrid,Digital Detox,15-30m,1,Social Media/Influencers,Minimalist/Modern,1,0,0,0,Sticky Tabs,1,1,0,0,1,Romance,0,3747,449,2028,No,No,5,Handloom Fabric,No,Monthly Surprise Box,No
RESP_1428,25-34,Tier 2,Creative/Freelancer,4,E-books/Kindle,Digital Detox,15-30m,2,Social Media/Influencers,Minimalist/Modern,1,0,1,1,Sticky Tabs,1,0,1,0,1,Romance,4-6,5649,512,2387,Yes,No,2,Metallic,Yes,Monthly Surprise Box,No
RESP_1429,18-24,Tier 1,Corporate,12,Hybrid,Learn/Grow,<15m,5,Peer Recommendations,Traditional Indian/Ikat,0,1,0,0,Digital Notes,1,0,0,1,1,Sci-Fi,7+,6523,597,2247,Yes,Yes,5,Recycled Wood,No,One-time Purchase,Maybe
RESP_1430,18-24,Tier 2,Other,7,Audiobooks,Social Status,15-30m,5,Bestseller Lists,Dark Academia/Vintage,0,1,0,1,None,0,0,1,1,1,Mythology/History,1-3,4329,479,2596,No,Yes,5,Genuine Leather,Yes,One-time Purchase,No
RESP_1431,25-34,Tier 1,Creative/Freelancer,7,Physical Books,Digital Detox,15-30m,1,Bestseller Lists,Minimalist/Modern,1,1,0,0,Digital Notes,0,0,1,1,0,Sci-Fi,0,17829,1320,3890,Yes,No,4,Genuine Leather,No,One-time Purchase,No
RESP_1432,18-24,Tier 1,Corporate,11,Hybrid,Escape/Relax,30-60m,4,Bestseller Lists,Dark Academia/Vintage,1,1,1,0,Sticky Tabs,1,0,0,1,1,Romance,1-3,6982,624,2576,Yes,Yes,2,Handloom Fabric,Yes,One-time Purchase,Yes
RESP_1433,35+,Tier 1,Corporate,7,Physical Books,Social Status,15-30m,5,Social Media/Influencers,Traditional Indian/Ikat,0,1,1,1,Digital Notes,0,0,1,1,1,Sci-Fi,1-3,8514,842,3031,Yes,Yes,2,Genuine Leather,No,Monthly Surprise Box,Maybe
RESP_1434,25-34,Tier 3,Other,11,Physical Books,Escape/Relax,30-60m,5,Peer Recommendations,Dark Academia/Vintage,0,1,1,0,Sticky Tabs,0,1,1,1,0,Self-Help,0,2063,378,2290,No,Yes,1,Metallic,Yes,One-time Purchase,Yes
RESP_1435,18-24,Tier 1,Corporate,9,Hybrid,Social Status,<15m,4,Bestseller Lists,Traditional Indian/Ikat,0,1,1,1,Digital Notes,1,0,0,1,1,Sci-Fi,1-3,4676,514,2776,No,Yes,1,Genuine Leather,Yes,One-time Purchase,No
RESP_1436,35+,Tier 2,Creative/Freelancer,7,Hybrid,Learn/Grow,15-30m,5,Peer Recommendations,Traditional Indian/Ikat,0,1,0,0,Dog-ear,0,1,1,1,0,Romance,4-6,109068,685,2563,Yes,Yes,1,Handloom Fabric,Yes,One-time Purchase,No
RESP_1437,25-34,Tier 1,Corporate,5,Physical Books,Learn/Grow,<15m,1,Social Media/Influencers,Minimalist/Modern,1,0,1,0,Digital Notes,0,1,0,0,1,Mythology/History,7+,9176,708,2659,Yes,No,1,Handloom Fabric,Yes,One-time Purchase,No
RESP_1438,18-24,Tier 1,Student,7,Physical Books,Escape/Relax,1hr+,4,Peer Recommendations,Traditional Indian/Ikat,1,1,0,0,Digital Notes,0,1,1,1,0,Thriller/Mystery,1-3,13095,1084,3419,Yes,Yes,2,Genuine Leather,No,Monthly Surprise Box,Maybe
RESP_1439,25-34,Tier 2,Corporate,5,Physical Books,Learn/Grow,30-60m,2,Bestseller Lists,Minimalist/Modern,1,0,0,0,None,0,0,1,0,1,Mythology/History,4-6,5319,729,2327,Yes,No,2,Metallic,No,Monthly Surprise Box,No
RESP_1440,18-24,Tier 2,Student,12,Hybrid,Escape/Relax,1hr+,5,Peer Recommendations,Dark Academia/Vintage,1,0,0,0,Sticky Tabs,0,0,0,0,0,Thriller/Mystery,1-3,3348,502,2362,No,Yes,1,Metallic,No,One-time Purchase,Yes
RESP_1441,18-24,Tier 3,Other,8,E-books/Kindle,Digital Detox,1hr+,4,Social Media/Influencers,Traditional Indian/Ikat,0,0,1,1,Dog-ear,1,0,1,1,0,Romance,1-3,3500,440,2200,No,Yes,2,Genuine Leather,No,Monthly Surprise Box,Maybe
RESP_1442,35+,Tier 1,Other,5,Physical Books,Digital Detox,30-60m,4,Bestseller Lists,Dark Academia/Vintage,0,1,0,0,Sticky Tabs,0,1,1,1,0,Thriller/Mystery,0,113066,953,2885,Yes,Yes,2,Recycled Wood,No,One-time Purchase,No
RESP_1443,18-24,Tier 2,Corporate,11,E-books/Kindle,Social Status,15-30m,4,Bestseller Lists,Dark Academia/Vintage,1,1,0,0,None,1,1,1,1,1,Thriller/Mystery,4-6,4875,728,3181,No,Yes,5,Handloom Fabric,No,One-time Purchase,No
RESP_1444,25-34,Tier 2,Creative/Freelancer,11,Physical Books,Social Status,15-30m,4,Social Media/Influencers,Traditional Indian/Ikat,1,0,0,1,Digital Notes,0,0,1,0,1,Self-Help,1-3,2007,535,2691,No,Yes,2,Recycled Wood,Yes,Monthly Surprise Box,Maybe
RESP_1445,18-24,Tier 2,Creative/Freelancer,11,E-books/Kindle,Learn/Grow,15-30m,2,Peer Recommendations,Minimalist/Modern,1,0,0,0,Digital Notes,1,0,1,0,1,Sci-Fi,1-3,5306,623,2179,Yes,No,2,Metallic,No,One-time Purchase,No
RESP_1446,35+,Tier 2,Corporate,6,Physical Books,Escape/Relax,<15m,5,Peer Recommendations,Dark Academia/Vintage,1,1,1,0,Sticky Tabs,0,1,1,1,1,Sci-Fi,7+,16692,1307,3817,Yes,Yes,3,Metallic,No,Monthly Surprise Box,Maybe
RESP_1447,35+,Tier 1,Corporate,6,Physical Books,Learn/Grow,30-60m,3,Social Media/Influencers,Minimalist/Modern,1,0,1,0,Sticky Tabs,0,0,1,0,1,Romance,1-3,6377,609,2541,Yes,No,4,Handloom Fabric,No,One-time Purchase,No
RESP_1448,18-24,Tier 3,Student,9,Physical Books,Learn/Grow,15-30m,4,Peer Recommendations,Traditional Indian/Ikat,0,1,0,0,None,0,0,1,1,1,Mythology/History,1-3,3741,477,1792,No,Yes,2,Genuine Leather,Yes,One-time Purchase,Maybe
RESP_1449,35+,Tier 3,Corporate,10,Physical Books,Learn/Grow,15-30m,1,Social Media/Influencers,Minimalist/Modern,1,1,1,0,Dog-ear,0,1,1,1,1,Self-Help,7+,2031,332,2007,No,No,4,Metallic,Yes,Monthly Surprise Box,No
RESP_1450,35+,Tier 1,Creative/Freelancer,3,Physical Books,Escape/Relax,<15m,1,Bestseller Lists,Minimalist/Modern,1,0,0,0,Dog-ear,1,0,0,0,0,Sci-Fi,1-3,136374,994,3308,Yes,No,2,Metallic,No,Monthly Surprise Box,No
RESP_1451,35+,Tier 2,Corporate,6,Physical Books,Digital Detox,15-30m,5,Social Media/Influencers,Traditional Indian/Ikat,1,1,1,1,None,0,0,1,1,1,Romance,4-6,2941,370,1469,No,Yes,2,Recycled Wood,No,Monthly Surprise Box,Maybe
RESP_1452,18-24,Tier 1,Corporate,8,Physical Books,Escape/Relax,1hr+,1,Social Media/Influencers,Minimalist/Modern,1,1,1,0,Sticky Tabs,0,0,1,1,1,Mythology/History,1-3,13399,871,3176,Yes,Yes,5,Genuine Leather,No,Monthly Surprise Box,No
RESP_1453,18-24,Tier 3,Creative/Freelancer,11,Physical Books,Social Status,15-30m,4,Social Media/Influencers,Dark Academia/Vintage,1,1,1,0,Sticky Tabs,1,1,1,1,1,Sci-Fi,1-3,2465,369,2352,No,Yes,2,Recycled Wood,No,Monthly Surprise Box,Maybe
RESP_1454,25-34,Tier 2,Corporate,15,E-books/Kindle,Digital Detox,1hr+,1,Social Media/Influencers,Minimalist/Modern,0,0,0,1,Dog-ear,1,0,1,0,1,Romance,1-3,5461,577,2714,Yes,No,1,Recycled Wood,No,Monthly Surprise Box,No
RESP_1455,35+,Tier 1,Creative/Freelancer,7,Hybrid,Escape/Relax,15-30m,1,Social Media/Influencers,Minimalist/Modern,0,0,1,0,Sticky Tabs,0,0,0,1,1,Mythology/History,1-3,4583,432,1866,No,No,3,Handloom Fabric,No,Monthly Surprise Box,No
RESP_1456,18-24,Tier 2,Corporate,12,Physical Books,Escape/Relax,15-30m,5,Peer Recommendations,Traditional Indian/Ikat,0,1,0,0,Sticky Tabs,1,0,1,1,1,Sci-Fi,4-6,8686,814,2827,Yes,Yes,3,Handloom Fabric,Yes,Monthly Surprise Box,Yes
RESP_1457,18-24,Tier 1,Student,6,E-books/Kindle,Digital Detox,<15m,5,Bestseller Lists,Dark Academia/Vintage,1,1,0,1,Dog-ear,1,1,0,1,1,Self-Help,1-3,3895,543,2531,No,Yes,2,Recycled Wood,Yes,One-time Purchase,Maybe
RESP_1458,18-24,Tier 2,Corporate,5,Physical Books,Learn/Grow,<15m,5,Peer Recommendations,Dark Academia/Vintage,0,1,1,0,Dog-ear,0,1,1,1,1,Romance,1-3,5102,753,3338,Yes,Yes,2,Handloom Fabric,Yes,Monthly Surprise Box,Maybe
RESP_1459,18-24,Tier 3,Student,6,E-books/Kindle,Escape/Relax,<15m,4,Bestseller Lists,Dark Academia/Vintage,1,1,0,0,Digital Notes,1,0,0,1,0,Self-Help,1-3,3187,584,2345,No,Yes,4,Metallic,Yes,Monthly Surprise Box,Yes
RESP_1460,35+,Tier 1,Corporate,10,Physical Books,Digital Detox,<15m,2,Peer Recommendations,Minimalist/Modern,1,0,1,1,Digital Notes,0,0,1,1,1,Self-Help,1-3,12153,885,3586,Yes,Yes,2,Handloom Fabric,No,One-time Purchase,No
RESP_1461,25-34,Tier 2,Creative/Freelancer,100,Physical Books,Escape/Relax,15-30m,5,Peer Recommendations,Dark Academia/Vintage,1,1,0,0,Dog-ear,0,0,1,1,0,Romance,1-3,6577,739,2462,Yes,Yes,5,Metallic,No,One-time Purchase,Yes
RESP_1462,18-24,Tier 3,Student,9,E-books/Kindle,Learn/Grow,30-60m,4,Social Media/Influencers,Traditional Indian/Ikat,1,0,1,0,Dog-ear,1,1,0,0,0,Self-Help,7+,2400,473,2301,No,Yes,4,Metallic,Yes,Monthly Surprise Box,Maybe
RESP_1463,25-34,Tier 3,Student,9,Physical Books,Social Status,15-30m,4,Bestseller Lists,Dark Academia/Vintage,1,0,1,0,None,0,1,0,0,1,Self-Help,0,2679,484,2217,No,Yes,4,Recycled Wood,Yes,Monthly Surprise Box,Yes
RESP_1464,18-24,Tier 1,Student,16,E-books/Kindle,Learn/Grow,1hr+,1,Bestseller Lists,Minimalist/Modern,1,0,1,0,Digital Notes,1,0,1,0,1,Mythology/History,1-3,13071,1123,4207,Yes,Yes,1,Recycled Wood,No,One-time Purchase,Maybe
RESP_1465,25-34,Tier 1,Corporate,12,Physical Books,Learn/Grow,15-30m,2,Peer Recommendations,Minimalist/Modern,1,1,1,1,Dog-ear,0,0,1,1,1,Romance,0,10732,763,2751,Yes,Yes,3,Metallic,No,One-time Purchase,No
RESP_1466,18-24,Tier 1,Corporate,14,Hybrid,Learn/Grow,30-60m,4,Peer Recommendations,Traditional Indian/Ikat,0,0,0,0,Dog-ear,1,0,0,1,1,Thriller/Mystery,7+,12725,991,3747,Yes,Yes,4,Metallic,No,Monthly Surprise Box,Yes
RESP_1467,25-34,Tier 1,Student,16,Physical Books,Social Status,15-30m,1,Peer Recommendations,Minimalist/Modern,0,0,0,0,Dog-ear,0,0,0,0,0,Sci-Fi,4-6,8008,865,3082,Yes,No,5,Genuine Leather,Yes,One-time Purchase,No
RESP_1468,35+,Tier 1,Corporate,7,Physical Books,Escape/Relax,30-60m,3,Bestseller Lists,Minimalist/Modern,1,0,1,0,None,0,0,1,0,1,Sci-Fi,4-6,5988,761,2469,Yes,No,3,Recycled Wood,Yes,One-time Purchase,No
RESP_1469,35+,Tier 2,Corporate,6,Physical Books,Learn/Grow,15-30m,5,Peer Recommendations,Traditional Indian/Ikat,1,1,1,0,Sticky Tabs,0,0,1,1,1,Self-Help,1-3,3420,658,2829,No,Yes,3,Recycled Wood,Yes,Monthly Surprise Box,Maybe
